filer_cik,filer_name,filing_date,entity_cik,entity_name,entity_ticker,mention_count,relationships
0000912890,"TERREMARK WORLDWIDE INC.",2010-03-31,1018724,"AMAZON COM INC",AMZN,1,customer
0000918251,"MOTORCAR PARTS  AMERICA INC",2010-03-31,918251,"MOTORCAR PARTS OF AMERICA INC",MPAA,2,mentioned
0000881890,"ABAXIS INC",2010-03-31,1600928,"Hamamatsu Photonics K.K./ADR",HPHTY,2,supplier,sole-supplier
0000922717,"CHINDEX INTERNATIONAL INC",2010-03-31,36270,"M&T BANK CORP",MTB-PK,2,mentioned
0001409375,"ORION ENERGY SYSTEMS, INC.",2010-03-31,1409375,"ORION ENERGY SYSTEMS, INC.",OESX,3,mentioned
0001409375,"ORION ENERGY SYSTEMS, INC.",2010-03-31,40545,"GENERAL ELECTRIC CO",GE,2,mentioned
0001409375,"ORION ENERGY SYSTEMS, INC.",2010-03-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,mentioned
0001157780,"OPNEXT INC",2010-03-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,2,mentioned
0001157780,"OPNEXT INC",2010-03-31,1406587,"Forestar Group Inc.",FOR,1,mentioned
0000716646,"CLINICAL DATA INC",2010-03-31,310158,"Merck & Co., Inc.",MRK,3,license,contract
0000716646,"CLINICAL DATA INC",2010-03-31,1114448,"NOVARTIS AG",NVS,2,contract
0001002047,"NetApp, Inc.",2010-04-30,789019,"MICROSOFT CORP",MSFT,4,mentioned,partner
0001002047,"NetApp, Inc.",2010-04-30,50863,"INTEL CORP",INTC,2,license
0001002047,"NetApp, Inc.",2010-04-30,1771885,"Quantum Biopharma Ltd.",QNTM,1,partner
0001002047,"NetApp, Inc.",2010-04-30,763532,"LSI INDUSTRIES INC",LYTS,1,affiliate
0001002047,"NetApp, Inc.",2010-04-30,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0001002047,"NetApp, Inc.",2010-04-30,858877,"CISCO SYSTEMS, INC.",CSCO,1,mentioned
0001076394,"CENTRAL BANCORP INC /MA/",2010-03-31,2065601,"Central Bancompany, Inc.",CBCY,1,mentioned
0001076394,"CENTRAL BANCORP INC /MA/",2010-03-31,1026214,"FEDERAL HOME LOAN MORTGAGE CORP",FMCCG,1,mentioned
0000091419,"SMUCKER J M CO",2010-04-30,835403,"DIAGEO PLC",DEO,1,mentioned
0001056756,"NBC ACQUISITION CORP",2010-03-31,1018724,"AMAZON COM INC",AMZN,2,mentioned
0001056756,"NBC ACQUISITION CORP",2010-03-31,320193,"Apple Inc.",AAPL,1,affiliate
0001056758,"NEBRASKA BOOK CO",2010-03-31,1018724,"AMAZON COM INC",AMZN,2,mentioned,supplier
0001056758,"NEBRASKA BOOK CO",2010-03-31,320193,"Apple Inc.",AAPL,1,affiliate
0000099359,"BREEZE-EASTERN CORP",2010-03-31,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0000099359,"BREEZE-EASTERN CORP",2010-03-31,12927,"BOEING CO",BA,1,contract
0000033769,"EVANS BOB FARMS INC",2010-04-30,320193,"Apple Inc.",AAPL,1,mentioned
0000012659,"H&R BLOCK INC",2010-04-30,12659,"H&R BLOCK INC",HRB,4,mentioned
0000012659,"H&R BLOCK INC",2010-04-30,1089113,"HSBC HOLDINGS PLC",HBCYF,1,customer
0000012659,"H&R BLOCK INC",2010-04-30,1737339,"Aurora Mobile Ltd",JG,1,mentioned
0000012659,"H&R BLOCK INC",2010-04-30,820027,"AMERIPRISE FINANCIAL INC",AMP,1,affiliate
0001409970,"LendingClub Corp",2010-03-31,1409970,"LendingClub Corp",LC,5,mentioned
0001409970,"LendingClub Corp",2010-03-31,1022321,"GENESIS ENERGY LP",GEL,1,partner
0000073048,"BROADVIEW INSTITUTE INC",2010-03-31,37996,"FORD MOTOR CO",F-PB,2,mentioned
0000868689,"T BAY HOLDINGS INC",2010-03-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000868689,"T BAY HOLDINGS INC",2010-03-31,945394,"Service Properties Trust",SVC,1,contract
0000885322,"ANCHOR BANCORP WISCONSIN INC",2010-03-31,1026214,"FEDERAL HOME LOAN MORTGAGE CORP",FMCCG,1,investment
0001092796,"SMITH & WESSON HOLDING CORP",2010-04-30,842162,"LEAR CORP",LEA,1,affiliate
0001094739,"FINISAR CORP",2010-04-30,858877,"CISCO SYSTEMS, INC.",CSCO,1,customer-concentration
0001094739,"FINISAR CORP",2010-04-30,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0001094739,"FINISAR CORP",2010-04-30,50863,"INTEL CORP",INTC,1,mentioned
0001157850,"SPRINGFIELD COMPANY, INC.",2007-06-30,1365388,"High Sierra Technologies, Inc.",HSTI,2,mentioned,affiliate
0001157850,"SPRINGFIELD COMPANY, INC.",2008-06-30,1365388,"High Sierra Technologies, Inc.",HSTI,2,affiliate,mentioned
0001157850,"SPRINGFIELD COMPANY, INC.",2009-06-30,1365388,"High Sierra Technologies, Inc.",HSTI,2,affiliate,mentioned
0000040704,"GENERAL MILLS INC",2010-05-30,40704,"GENERAL MILLS INC",GIS,5,mentioned,supplier
0001368582,"ArcSight Inc",2010-04-30,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0000032621,"EMERSON RADIO CORP",2010-03-31,32621,"EMERSON RADIO CORP",MSN,4,partner,mentioned,supplier
0000032621,"EMERSON RADIO CORP",2010-03-31,41091,"GEORGIA POWER CO",GPJA,1,partner
0000032621,"EMERSON RADIO CORP",2010-03-31,320193,"Apple Inc.",AAPL,1,license
0001378140,"Ocean Power Technologies, Inc.",2010-04-30,1378140,"Ocean Power Technologies, Inc.",OPTT,19,mentioned,partner,contract
0001378140,"Ocean Power Technologies, Inc.",2010-04-30,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,10,mentioned,partner
0001378140,"Ocean Power Technologies, Inc.",2010-04-30,936468,"LOCKHEED MARTIN CORP",LMT,9,contract,partner,mentioned,supplier
0001048911,"FEDEX CORP",2010-05-31,12927,"BOEING CO",BA,8,investment,mentioned,acquisition
0001048911,"FEDEX CORP",2010-05-31,320193,"Apple Inc.",AAPL,1,customer
0001048911,"FEDEX CORP",2010-05-31,1048911,"FEDEX CORP",FDX,1,mentioned
0001048911,"FEDEX CORP",2010-05-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,mentioned
0001048911,"FEDEX CORP",2010-05-31,1649989,"Outlook Therapeutics, Inc.",OTLK,1,supplier
0000230211,"FEDERAL EXPRESS CORP",2010-05-31,12927,"BOEING CO",BA,6,investment,mentioned
0000230211,"FEDERAL EXPRESS CORP",2010-05-31,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,mentioned
0000230211,"FEDERAL EXPRESS CORP",2010-05-31,320193,"Apple Inc.",AAPL,1,customer
0001016178,"CARVER BANCORP INC",2010-03-31,1016178,"CARVER BANCORP INC",CARV,2,affiliate,contract
0000069891,"NATIONAL BEVERAGE CORP",2010-05-01,69891,"NATIONAL BEVERAGE CORP",FIZZ,4,mentioned,partner
0000915358,"SIGMATRON INTERNATIONAL INC",2010-04-30,49826,"ILLINOIS TOOL WORKS INC",ITW,1,partner
0000723531,"PAYCHEX INC",2010-05-31,8670,"AUTOMATIC DATA PROCESSING INC",ADP,1,supplier
0000723531,"PAYCHEX INC",2010-05-31,1092699,"SPS COMMERCE INC",SPSC,1,supplier
0000023217,"CONAGRA FOODS INC /DE/",2010-05-30,39368,"FULLER H B CO",FUL,2,mentioned
0001084765,"RESOURCES CONNECTION INC",2010-05-29,1084765,"RESOURCES CONNECTION, INC.",RGP,7,supplier
0001084765,"RESOURCES CONNECTION INC",2010-05-29,886136,"SAGA COMMUNICATIONS INC",SGA,1,mentioned
0000771856,"CHAMPIONS BIOTECHNOLOGY, INC.",2010-04-30,59478,"ELI LILLY & Co",LLY,1,acquisition
0000067472,"MOLEX INC",2010-06-30,37996,"FORD MOTOR CO",F-PB,1,customer-concentration
0000067472,"MOLEX INC",2010-06-30,320193,"Apple Inc.",AAPL,1,customer
0000090896,"SKYLINE CORP",2010-05-31,1657642,"Skyline Bankshares, Inc.",SLBK,2,investment,mentioned
0001108645,"TBX RESOURCES INC",2009-11-30,1997711,"Logistic Properties of the Americas",LPA,1,supplier
0000032166,"ELECTRO RENT CORP",2010-05-31,1114446,"UBS AG",HDLB,2,divestiture,investment
0000032166,"ELECTRO RENT CORP",2010-05-31,1090872,"AGILENT TECHNOLOGIES, INC.",A,1,license
0000032166,"ELECTRO RENT CORP",2010-05-31,320193,"Apple Inc.",AAPL,1,supplier
0000055242,"KENNAMETAL INC",2010-06-30,1003078,"MSC INDUSTRIAL DIRECT CO INC",MSM,1,acquisition
0000055242,"KENNAMETAL INC",2010-06-30,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0000055242,"KENNAMETAL INC",2010-06-30,1944013,"Crane Co",CR,1,affiliate
0000109563,"APPLIED INDUSTRIAL TECHNOLOGIES INC",2010-06-30,109563,"APPLIED INDUSTRIAL TECHNOLOGIES INC",AIT,1,mentioned
0000106040,"WESTERN DIGITAL CORP",2010-07-02,106040,"WESTERN DIGITAL CORP",WDC,5,mentioned,acquisition
0000106040,"WESTERN DIGITAL CORP",2010-07-02,50863,"INTEL CORP",INTC,1,affiliate
0000106040,"WESTERN DIGITAL CORP",2010-07-02,320193,"Apple Inc.",AAPL,1,competitor
0000106040,"WESTERN DIGITAL CORP",2010-07-02,1137789,"Seagate Technology Holdings plc",STX,1,mentioned
0001399855,"National American University Holdings, Inc.",2010-05-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0001399855,"National American University Holdings, Inc.",2010-05-31,354707,"HAWAIIAN ELECTRIC INDUSTRIES INC",HE,1,partner
0000817720,"SYNAPTICS INC",2010-06-26,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000730464,"DEVRY INC",2010-06-30,37996,"FORD MOTOR CO",F-PB,2,supplier-dependency,mentioned
0000730464,"DEVRY INC",2010-06-30,936468,"LOCKHEED MARTIN CORP",LMT,1,mentioned
0000730464,"DEVRY INC",2010-06-30,50863,"INTEL CORP",INTC,1,mentioned
0000730464,"DEVRY INC",2010-06-30,12927,"BOEING CO",BA,1,mentioned
0000912030,"TORCH ENERGY ROYALTY TRUST",2009-12-31,1849466,"Texas Community Bancshares, Inc.",TCBS,1,partner
0001352801,"Burger King Holdings Inc",2010-06-30,320193,"Apple Inc.",AAPL,2,mentioned
0001352801,"Burger King Holdings Inc",2010-06-30,835403,"DIAGEO PLC",DEO,1,partner
0001352801,"Burger King Holdings Inc",2010-06-30,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,1,mentioned
0000880117,"SANFILIPPO JOHN B & SON INC",2010-06-24,27419,"TARGET CORP",TGT,2,customer-concentration
0000880117,"SANFILIPPO JOHN B & SON INC",2010-06-24,49826,"ILLINOIS TOOL WORKS INC",ITW,1,partner
0000350917,"EMULEX CORP /DE/",2010-06-27,1730168,"Broadcom Inc.",AVGO,14,mentioned,acquisition,competitor,supplier,investment
0000350917,"EMULEX CORP /DE/",2010-06-27,50863,"INTEL CORP",INTC,3,supplier,mentioned
0000350917,"EMULEX CORP /DE/",2010-06-27,763532,"LSI INDUSTRIES INC",LYTS,2,mentioned
0000350917,"EMULEX CORP /DE/",2010-06-27,47710,"HITACHI LTD",HTHIY,2,mentioned
0000350917,"EMULEX CORP /DE/",2010-06-27,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,2,mentioned
0000350917,"EMULEX CORP /DE/",2010-06-27,106040,"WESTERN DIGITAL CORP",WDC,1,mentioned
0000350917,"EMULEX CORP /DE/",2010-06-27,320193,"Apple Inc.",AAPL,1,mentioned
0001045829,"VANGUARD HEALTH SYSTEMS INC",2010-06-30,895421,"MORGAN STANLEY",MS-PQ,2,investment,mentioned
0001262976,"VISTAPRINT N.V.",2010-06-30,1018724,"AMAZON COM INC",AMZN,3,mentioned,competitor,customer
0001262976,"VISTAPRINT N.V.",2010-06-30,1562476,"Taylor Morrison Home Corp",TMHC,2,affiliate
0000708850,"DIONEX CORP /DE",2010-06-30,97745,"THERMO FISHER SCIENTIFIC INC.",TMO,1,contract
0000708850,"DIONEX CORP /DE",2010-06-30,1109354,"BRUKER CORP",BRKR,1,affiliate
0001001907,"ASTROTECH Corp \\WA\\",2010-06-30,1001907,"ASTROTECH Corp",ASTC,6,mentioned,investment
0001001907,"ASTROTECH Corp \\WA\\",2010-06-30,936468,"LOCKHEED MARTIN CORP",LMT,5,mentioned,contract
0001001907,"ASTROTECH Corp \\WA\\",2010-06-30,12927,"BOEING CO",BA,2,mentioned
0001001907,"ASTROTECH Corp \\WA\\",2010-06-30,895421,"MORGAN STANLEY",MS-PQ,1,customer
0001001907,"ASTROTECH Corp \\WA\\",2010-06-30,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,mentioned
0000202058,"HARRIS CORP /DE/",2010-07-02,936468,"LOCKHEED MARTIN CORP",LMT,2,competitor,mentioned
0000202058,"HARRIS CORP /DE/",2010-07-02,12927,"BOEING CO",BA,1,competitor
0000202058,"HARRIS CORP /DE/",2010-07-02,32604,"EMERSON ELECTRIC CO",EMR,1,mentioned
0000202058,"HARRIS CORP /DE/",2010-07-02,895421,"MORGAN STANLEY",MS-PQ,1,mentioned
0001287032,"PROSPECT CAPITAL CORP",2010-06-30,1287032,"PROSPECT CAPITAL CORP",PSEC-PA,8,affiliate,license,investment
0001287032,"PROSPECT CAPITAL CORP",2010-06-30,1774675,"Skillsoft Corp.",SKIL,2,affiliate
0001287032,"PROSPECT CAPITAL CORP",2010-06-30,1287750,"ARES CAPITAL CORP",ARCC,1,acquisition
0001287032,"PROSPECT CAPITAL CORP",2010-06-30,1022321,"GENESIS ENERGY LP",GEL,1,affiliate
0001287032,"PROSPECT CAPITAL CORP",2010-06-30,1489393,"LyondellBasell Industries N.V.",LYB,1,mentioned
0000096021,"SYSCO CORP",2010-07-03,96021,"SYSCO CORP",SYY,7,mentioned
0000032878,"ENERGY CONVERSION DEVICES INC",2010-06-30,50863,"INTEL CORP",INTC,3,joint-venture,license
0000032878,"ENERGY CONVERSION DEVICES INC",2010-06-30,1114446,"UBS AG",HDLB,2,acquisition
0000032878,"ENERGY CONVERSION DEVICES INC",2010-06-30,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,affiliate
0000032878,"ENERGY CONVERSION DEVICES INC",2010-06-30,932787,"STMicroelectronics N.V.",STM,1,license
0000032878,"ENERGY CONVERSION DEVICES INC",2010-06-30,715153,"HONDA MOTOR CO LTD",HMC,1,affiliate
0001271625,"DOLLAR FINANCIAL CORP",2010-06-30,1365135,"Western Union CO",WU,1,customer
0001017907,"FIRST ACCEPTANCE CORP /DE/",2010-06-30,756894,"BARRICK MINING CORP",B,2,mentioned
0001017907,"FIRST ACCEPTANCE CORP /DE/",2010-06-30,37996,"FORD MOTOR CO",F-PB,2,mentioned
0001094238,"HARRIS INTERACTIVE INC",2010-06-30,80424,"PROCTER & GAMBLE Co",PG,1,mentioned
0001094238,"HARRIS INTERACTIVE INC",2010-06-30,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000933034,"STRATTEC SECURITY CORP",2010-06-27,37996,"FORD MOTOR CO",F-PB,2,customer,customer-concentration
0000933034,"STRATTEC SECURITY CORP",2010-06-27,715153,"HONDA MOTOR CO LTD",HMC,1,competitor
0000933034,"STRATTEC SECURITY CORP",2010-06-27,1965615,"MAGNA MINING INC.",MGMNF,1,competitor
0001110647,"OCLARO, INC.",2010-07-03,50863,"INTEL CORP",INTC,1,supplier
0000880059,"EDUCATION MANAGEMENT CORPORATION",2010-06-30,1834253,"Smart Share Global Ltd",EM,6,mentioned,affiliate
0000880059,"EDUCATION MANAGEMENT CORPORATION",2010-06-30,1402057,"CDW Corp",CDW,1,partner
0000880059,"EDUCATION MANAGEMENT CORPORATION",2010-06-30,37996,"FORD MOTOR CO",F-PB,1,mentioned
0001302901,"HOME FEDERAL BANCORP, INC. OF LOUISIANA",2010-06-30,1436425,"HOME BANCORP, INC.",HBCP,1,affiliate
0000887359,"AASTROM BIOSCIENCES INC",2010-06-30,791963,"OPPENHEIMER HOLDINGS INC",OPY,4,contract
0000887359,"AASTROM BIOSCIENCES INC",2010-06-30,24741,"CORNING INC /NY",GLW,1,license
0000887359,"AASTROM BIOSCIENCES INC",2010-06-30,200406,"JOHNSON & JOHNSON",JNJ,1,affiliate
0001470215,"Towers Watson & Co.",2010-06-30,1467373,"Accenture plc",ACN,1,acquisition
0000763532,"LSI INDUSTRIES INC",2010-06-30,37996,"FORD MOTOR CO",F-PB,1,customer
0000763532,"LSI INDUSTRIES INC",2010-06-30,1094517,"TOYOTA MOTOR CORP/",TOYOF,1,customer
0000749872,"BARRY R G CORP /OH/",2010-07-03,94845,"LEVI STRAUSS & CO",LEVI,2,license
0001377789,"AVIAT NETWORKS, INC.",2010-07-02,1377789,"AVIAT NETWORKS, INC.",AVNW,6,supplier,mentioned,customer
0000100726,"UNIFI INC",2010-06-27,1119639,"PETROBRAS - PETROLEO BRASILEIRO SA",PBR-A,1,competitor
0000100726,"UNIFI INC",2010-06-27,726728,"REALTY INCOME CORP",O,1,affiliate
0001022225,"OPLINK COMMUNICATIONS INC",2010-06-27,37996,"FORD MOTOR CO",F-PB,1,mentioned
0001022225,"OPLINK COMMUNICATIONS INC",2010-06-27,1022321,"GENESIS ENERGY LP",GEL,1,acquisition
0001157408,"K12 INC",2010-06-30,1341439,"ORACLE CORP",ORCL,2,mentioned,contract
0001157408,"K12 INC",2010-06-30,936468,"LOCKHEED MARTIN CORP",LMT,1,acquisition
0001157408,"K12 INC",2010-06-30,938323,"PEARSON PLC",PSORF,1,competitor
0001157408,"K12 INC",2010-06-30,50863,"INTEL CORP",INTC,1,mentioned
0001157408,"K12 INC",2010-06-30,789019,"MICROSOFT CORP",MSFT,1,mentioned
0001157408,"K12 INC",2010-06-30,1286613,"LINCOLN EDUCATIONAL SERVICES CORP",LINC,1,mentioned
0001483195,"Oritani Financial Corp",2010-06-30,1026214,"FEDERAL HOME LOAN MORTGAGE CORP",FMCCG,1,competitor
0001117297,"QUINSTREET, INC",2010-06-30,789019,"MICROSOFT CORP",MSFT,1,supplier-dependency
0001422862,"PMFG, Inc.",2010-06-30,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,affiliate
0001344907,"GLOBAL TRAFFIC NETWORK, INC.",2010-06-30,1981546,"Commercial Bancgroup, Inc.",CBK,7,mentioned,acquisition
0001344907,"GLOBAL TRAFFIC NETWORK, INC.",2010-06-30,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,7,mentioned
0000849146,"Lifevantage Corp",2010-06-30,849146,"Lifevantage Corp",LFVN,3,supplier,mentioned
0000896878,"INTUIT INC",2010-07-31,8670,"AUTOMATIC DATA PROCESSING INC",ADP,4,competitor,supplier
0000896878,"INTUIT INC",2010-07-31,1114446,"UBS AG",HDLB,2,mentioned
0000896878,"INTUIT INC",2010-07-31,12659,"H&R BLOCK INC",HRB,1,competitor
0000896878,"INTUIT INC",2010-07-31,26172,"CUMMINS INC",CMI,1,mentioned
0000896878,"INTUIT INC",2010-07-31,1025996,"KILROY REALTY CORP",KRC,1,mentioned
0000895516,"SPECTRUM GROUP INTERNATIONAL, INC.",2010-06-30,1858681,"Apollo Global Management, Inc.",APO,1,partner
0000895516,"SPECTRUM GROUP INTERNATIONAL, INC.",2010-06-30,1591588,"A-Mark Precious Metals, Inc.",GOLD,1,contract
0000746598,"BRADY CORP",2010-07-31,746598,"BRADY CORP",BRC,1,investment
0001375063,"SYNTHESIS ENERGY SYSTEMS INC",2010-06-30,1114446,"UBS AG",HDLB,2,investment
0001145238,"INSIGHT HEALTH SERVICES HOLDINGS CORP",2010-06-30,19617,"JPMORGAN CHASE & CO",JPM-PD,1,partner
0001145238,"INSIGHT HEALTH SERVICES HOLDINGS CORP",2010-06-30,1737339,"Aurora Mobile Ltd",JG,1,affiliate
0001145238,"INSIGHT HEALTH SERVICES HOLDINGS CORP",2010-06-30,96223,"Jefferies Financial Group Inc.",JEF,1,mentioned
0001145238,"INSIGHT HEALTH SERVICES HOLDINGS CORP",2010-06-30,1318605,"Tesla, Inc.",TSLA,1,mentioned
0001342287,"General Finance CORP",2010-06-30,1660734,"Triton International Ltd",TRTN-PD,1,license
0001178104,"CARDICA INC",2010-06-30,1035267,"INTUITIVE SURGICAL INC",ISRG,9,supplier,license
0001178104,"CARDICA INC",2010-06-30,1857853,"Traeger, Inc.",COOK,4,contract,license
0001178104,"CARDICA INC",2010-06-30,1018724,"AMAZON COM INC",AMZN,1,mentioned
0001173752,"ARUBA NETWORKS, INC.",2010-07-31,1730168,"Broadcom Inc.",AVGO,3,license,sole-supplier,supplier
0001173752,"ARUBA NETWORKS, INC.",2010-07-31,789019,"MICROSOFT CORP",MSFT,1,mentioned
0000887226,"PERCEPTRON INC/MI",2010-06-30,37996,"FORD MOTOR CO",F-PB,2,major-customer
0000918112,"NEUROBIOLOGICAL TECHNOLOGIES INC /CA/",2010-06-30,1903995,"Millennium Group International Holdings Ltd",MGIH,1,affiliate
0000918112,"NEUROBIOLOGICAL TECHNOLOGIES INC /CA/",2010-06-30,1800,"ABBOTT LABORATORIES",ABT,1,license
0000880432,"MISONIX INC",2010-06-30,1599117,"Mentor Capital, Inc.",MNTR,2,contract
0000880432,"MISONIX INC",2010-06-30,1311370,"Lazard, Inc.",LAZ,1,joint-venture
0001180145,"Cardiovascular Systems Inc",2010-06-30,26780,"DANA Inc",DAN,1,mentioned
0001180145,"Cardiovascular Systems Inc",2010-06-30,1050825,"STEELCASE INC",SCS,1,affiliate
0001180145,"Cardiovascular Systems Inc",2010-06-30,1114446,"UBS AG",HDLB,1,mentioned
0001006459,"Homeland Security Capital CORP",2010-06-30,1172052,"SAFETY INSURANCE GROUP INC",SAFT,1,mentioned
0001476170,"Unilife Corp",2010-06-30,1190935,"PIMCO CORPORATE & INCOME OPPORTUNITY FUND",PTY,3,mentioned
0001476170,"Unilife Corp",2010-06-30,1045520,"CANADIAN IMPERIAL BANK OF COMMERCE /CAN/",CM,1,investment
0001476170,"Unilife Corp",2010-06-30,1959994,"Australian Oilseeds Holdings Ltd",COOTW,1,contract
0000805792,"BALDWIN TECHNOLOGY CO INC",2010-06-30,72331,"NORDSON CORP",NDSN,2,contract,acquisition
0000730263,"THOR INDUSTRIES INC",2010-07-31,37996,"FORD MOTOR CO",F-PB,4,supplier,mentioned
0000730263,"THOR INDUSTRIES INC",2010-07-31,730263,"THOR INDUSTRIES INC",THO,1,mentioned
0000730263,"THOR INDUSTRIES INC",2010-07-31,18230,"CATERPILLAR INC",CAT,1,supplier
0000730263,"THOR INDUSTRIES INC",2010-07-31,26172,"CUMMINS INC",CMI,1,supplier
0001320947,"Diamond Foods Inc",2010-07-31,40704,"GENERAL MILLS INC",GIS,1,acquisition
0001320947,"Diamond Foods Inc",2010-07-31,1018724,"AMAZON COM INC",AMZN,1,supplier
0000836429,"SYNERGETICS USA INC",2010-07-31,310764,"STRYKER CORP",SYK,1,contract
0000836429,"SYNERGETICS USA INC",2010-07-31,1006045,"IRIDEX CORP",IRIX,1,mentioned
0000862668,"ESCALON MEDICAL CORP",2010-06-30,12208,"BIO-RAD LABORATORIES, INC.",BIO,1,mentioned
0001028215,"KMG CHEMICALS INC",2010-07-31,50863,"INTEL CORP",INTC,2,customer-concentration,mentioned
0000929887,"APOLLO GROUP INC",2010-08-31,858877,"CISCO SYSTEMS, INC.",CSCO,1,acquisition
0000898293,"JABIL CIRCUIT INC",2010-08-31,320193,"Apple Inc.",AAPL,1,major-customer
0001084750,"NAVISITE INC",2010-07-31,789019,"MICROSOFT CORP",MSFT,7,supplier,mentioned,partner,customer
0001084750,"NAVISITE INC",2010-07-31,1641601,"River Financial Corp",RVRF,2,partner
0001084750,"NAVISITE INC",2010-07-31,858877,"CISCO SYSTEMS, INC.",CSCO,1,mentioned
0000087565,"SCHULMAN A INC",2010-08-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,4,partner,joint-venture
0000084290,"ROBBINS & MYERS INC",2010-08-31,1091587,"ABB LTD",ABLZF,1,supplier
0000084290,"ROBBINS & MYERS INC",2010-08-31,794367,"Macy's, Inc.",M,1,mentioned
0001110783,"MONSANTO CO /NEW/",2010-08-31,59478,"ELI LILLY & Co",LLY,1,mentioned
0000914024,"SHAW GROUP INC",2010-08-31,783325,"WEC ENERGY GROUP, INC.",WEC,2,mentioned
0000914024,"SHAW GROUP INC",2010-08-31,1567526,"IHI Corporation/ADR",IHICF,1,strategic-partner
0000914024,"SHAW GROUP INC",2010-08-31,41091,"GEORGIA POWER CO",GPJA,1,contract
0000914024,"SHAW GROUP INC",2010-08-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,1,investment
0000914024,"SHAW GROUP INC",2010-08-31,40533,"GENERAL DYNAMICS CORP",GD,1,mentioned
0000914024,"SHAW GROUP INC",2010-08-31,1821424,"Ucommune International Ltd",UK,1,affiliate
0000022444,"COMMERCIAL METALS CO",2010-08-31,22444,"COMMERCIAL METALS Co",CMC,5,mentioned,contract
0000022444,"COMMERCIAL METALS CO",2010-08-31,2079706,"Mitsubishi Gas Chemical Company, Inc./ADR",MBGCF,2,mentioned
0000720762,"NON INVASIVE MONITORING SYSTEMS INC /FL/",2010-07-31,2230,"ADAMS DIVERSIFIED EQUITY FUND, INC.",ADX,1,mentioned
0000841692,"FSI INTERNATIONAL INC",2010-08-28,51143,"INTERNATIONAL BUSINESS MACHINES CORP",IBM,1,license
0000841692,"FSI INTERNATIONAL INC",2010-08-28,97476,"TEXAS INSTRUMENTS INC",TXN,1,license
0000804328,"QUALCOMM INC/DE",2010-09-26,804328,"QUALCOMM INC/DE",QCOM,19,customer,competitor,mentioned,acquisition,supplier,license
0000804328,"QUALCOMM INC/DE",2010-09-26,1730168,"Broadcom Inc.",AVGO,10,competitor,mentioned,license,joint-venture,customer
0000804328,"QUALCOMM INC/DE",2010-09-26,320193,"Apple Inc.",AAPL,3,competitor,mentioned
0000804328,"QUALCOMM INC/DE",2010-09-26,50863,"INTEL CORP",INTC,2,competitor,joint-venture
0000804328,"QUALCOMM INC/DE",2010-09-26,789019,"MICROSOFT CORP",MSFT,1,mentioned
0001326973,"SMART Modular Technologies (WWH), Inc.",2010-08-27,50863,"INTEL CORP",INTC,3,competitor,mentioned,customer
0000915840,"BEAZER HOMES USA INC",2010-09-30,915840,"BEAZER HOMES USA INC",BZH,5,affiliate,mentioned
0000915840,"BEAZER HOMES USA INC",2010-09-30,27904,"DELTA AIR LINES, INC.",DAL,1,mentioned
0001360944,"ONE EARTH ENERGY LLC",2009-12-31,37996,"FORD MOTOR CO",F-PB,2,contract,supplier
0001360944,"ONE EARTH ENERGY LLC",2009-12-31,744187,"REX AMERICAN RESOURCES Corp",REX,1,supplier
0001360944,"ONE EARTH ENERGY LLC",2009-12-31,1129137,"AMERICA MOVIL SAB DE CV/",AMX,1,contract
0000928465,"AMCON DISTRIBUTING CO",2010-09-30,928465,"AMCON DISTRIBUTING CO",DIT,4,mentioned,affiliate
0001069353,"CONEXANT SYSTEMS INC",2010-10-01,789019,"MICROSOFT CORP",MSFT,4,mentioned
0001069353,"CONEXANT SYSTEMS INC",2010-10-01,1413447,"NXP Semiconductors N.V.",NXPI,4,contract,mentioned
